A.19078,A.19312,A.19332,B.15012,B.15076,B.15096,C.11064,C.11070,C.11425,D.07042,D.07418,D.07428,E.03072,E.03094,E.03098,F.98314,F.98372,F.98398
0.029741603,0.027162834,0.030416374,0.028765562,0.024577676,0.028765562,0.030922417,0.032796317,0.028148209,0.028943211,0.029225048,0.02681335,0.03077672,0.025701377,0.024614478,0.033672113,0.033672113,0.034133056
0.030964809,0.031578389,0.028522639,0.032550966,0.034602975,0.032550966,0.033242658,0.027551116,0.042397581,0.030170126,0.035253005,0.038916848,0.042035478,0.030318342,0.03448107,0.03481985,0.03481985,0.042996573
0.004768844,0.006529542,0.006350185,0.006692558,0.008918807,0.006692558,0.013452063,0.010571286,0.014446202,0.016899437,0.014354121,0.012552339,0,0.015740949,0.014301412,0.022900922,0.022900922,0.015328117
0.007619899,0.00932483,0.006926845,0.00521157,0.009022403,0.00521157,0.008665395,0.007989567,0.010049118,0.016041489,0.011884826,0.008679756,0,0.009538121,0.013004979,0.017120603,0.017120603,0.009668846
0.001695744,0.002465365,0.002062808,0.001807914,0.002288907,0.001807914,0,0.002569041,0.005266969,0.001464534,0.003366523,0.003205059,0,0.002338435,0.006762846,0.003345984,0.003345984,0.005054365
0.004952873,0.007942916,0.009775636,0.008072539,0.010837206,0.008072539,0.015837861,0.011634922,0.008578659,0.013527472,0.014590537,0.009921487,0.009496039,0.010667541,0.016937908,0.014704077,0.014704077,0.00885755
0.024942712,0.027359785,0.018994459,0.025315622,0.031117158,0.025315622,0.047095017,0.036841961,0.034817551,0.041084049,0.037616263,0.021927703,0,0.04785403,0.044908622,0.049845237,0.049845237,0.045158963
0.002192697,0.004013242,0.002064451,0.003645799,0.005370166,0.003645799,0.010985465,0.005702622,0.00508994,0.005004177,0.002895457,0.003961668,0,0.006199134,0.008790859,0.013517612,0.013517612,0.01920904
0.001886792,0,0.00801105,0.003434066,0.00203252,0.003434066,0.015189873,0.010132159,0.002758621,0.01,0.002013963,0.006516081,0.00771311,0,0.009678608,0.05187005,0.05187005,0.020300752
0.055720536,0.055962465,0.050841779,0.05799225,0.055044736,0.05799225,0.056478968,0.055329714,0.053563135,0.065716435,0.047267552,0.045548693,0.060188049,0.051372076,0.055644029,0.073905906,0.073905906,0.077518626
0.006320174,0.008478995,0.007289482,0.007960489,0.009316325,0.007960489,0.010587752,0.007869542,0.008432963,0.007958012,0.0089489,0.008998343,0.007395997,0.006909118,0.009047733,0.009534042,0.009534042,0.009997937
0.028045204,0.030971822,0.032616487,0.027247198,0.031034639,0.027247198,0.029898589,0.03271681,0.031173014,0.031204105,0.030858362,0.039186658,0.041633065,0.037253381,0.02413963,0.03716757,0.03716757,0.038776253
0.006596078,0.007129822,0.006873681,0.0089857,0.00757359,0.0089857,0.007725546,0.009006619,0.010629636,0.011787083,0.014475483,0.008455499,0.011981564,0.011375312,0.016103499,0.015635805,0.015635805,0.013404788
0.003128991,0.005986722,0.004818374,0.009906578,0.003362775,0.009906578,0.003408687,0.004307143,0.011872695,0.018578979,0.0117004,0.009078809,0.007170663,0.009576923,0.011591233,0.031686951,0.031686951,0.007486397
0.002788845,0.004761905,0.003586381,0.004568528,0,0.004568528,0.001388889,0.001316656,0.00166113,0.003651595,0.001655629,0.001318945,0.001706485,0.00152439,0.004545455,0.015737775,0.015737775,0.010662526
0.012030024,0.013268139,0.020512148,0.010639884,0.025300568,0.010639884,0.017064701,0.015707364,0.025502376,0.023653805,0.018262487,0.024031239,0,0.020722595,0.024970912,0.070658178,0.070658178,0.022447982
0.006742313,0.005759034,0.006735045,0.010984224,0.009099917,0.010984224,0.030258236,0.005998972,0.013152596,0.014936272,0.012318191,0.006901353,0,0.016292272,0.008712473,0.041273283,0.041273283,0.013664578
0.00189357,0.002803478,0.002352528,0.003533773,0.002176633,0.003533773,0.011297551,0.006250421,0.005439164,0.00292232,0.007376569,0.004884758,0.003274792,0.003892464,0.003902843,0.014202534,0.014202534,0.012599206
0.056249191,0.064524789,0.065245682,0.046728637,0.059571819,0.046728637,0.064539219,0.065981137,0.058697984,0.058253441,0.0455386,0.060785776,0.063782816,0.060320939,0.063113936,0.071227372,0.071227372,0.073997426
0.024686536,0.024329315,0.013723426,0.021431624,0.033318583,0.021431624,0.039580026,0.022422104,0.034876188,0.060760888,0.049117756,0.047004227,0,0.021232094,0.040612845,0.112580206,0.112580206,0.08239645
0.031489035,0.026631858,0.024646241,0.032155495,0.021715295,0.032155495,0.029688186,0.021656513,0.027670034,0.023663166,0.02669746,0.030198857,0.035218625,0.033467151,0.027239466,0.03633892,0.03633892,0.028957464
0.006410729,0.005815919,0.007720415,0.006029186,0.004079929,0.006029186,0.013478285,0.010388931,0.005940356,0.008736217,0.012299197,0.009025587,0,0.006253153,0.008718901,0.039096239,0.039096239,0.024576271
0.001653543,0.000709806,0.002016901,0.001399084,0.001015406,0.001399084,0.002310905,0.001284689,0.002180452,0.002179559,0.002986544,0.00110595,0.002498543,0.001119223,0.002427914,0.003072258,0.003072258,0.002021612
0.001007068,0.001389805,0.000537359,0.000505051,0.001887217,0.000505051,0.000975976,0.001643779,0.000401849,0.001746032,0.002027907,0.001455353,0.001589169,0.000377608,0.00307998,0.004495465,0.004495465,0.002035002
0.001236152,0.001173602,0.001479129,0.001786549,0.000315343,0.001786549,0.00117739,0.001544038,0.002339332,0.000970087,0.000664479,0.001104367,0,0.001125106,0.002116082,0.002190649,0.002190649,0.002595959
0.002679993,0.001413738,0.002305285,0.002406362,0.002502256,0.002406362,0.00173141,0.002124164,0.003449941,0.001924613,0.001982763,0.003490791,0,0.001202604,0.002129789,0.013504643,0.013504643,0.003019173
0.076466327,0.077407772,0.076452411,0.066477488,0.077942804,0.066477488,0.081266427,0.081071429,0.062259912,0.08507857,0.079671717,0.081415776,0.083386303,0.076639639,0.080168719,0.086800097,0.086800097,0.105381198
0.000200204,0.000667906,0.001591663,0.001447366,0.00150354,0.001447366,0.002610726,0.001226758,0.000718097,0.000841649,0.001838248,0.001262559,0.001490709,0.000276693,0.001430499,0.001439107,0.001439107,0.000991593
0.085217354,0.052849563,0.065185225,0.086686162,0.07376881,0.086686162,0.090858799,0.067738182,0.069228317,0.076548545,0.083798051,0.058782694,0.082889041,0.077707128,0.083334728,0.08747566,0.08747566,0.09180229
0.002972271,0.004220229,0.002605951,0.003990813,0.005512887,0.003990813,0.013536846,0.011526771,0.003592593,0.002183999,0.004999241,0.004605744,0,0.010181582,0.010026816,0.027955804,0.027955804,0.010030447
0.005506213,0.010108058,0.006181564,0.009789329,0.015148821,0.009789329,0.016430929,0.009724058,0.018255936,0.015258451,0.020259104,0.010502322,0,0.008020429,0.014975007,0.039748409,0.039748409,0.015895418
0.05351682,0.072224079,0.06126916,0.066079967,0.07105778,0.066079967,0.070631098,0.06945265,0.067778884,0.064940282,0.067095175,0.063051183,0.07355047,0.069649029,0.057245621,0.08377314,0.08377314,0.080124602
0.004958952,0.004947307,0.004864548,0.009495666,0.006800427,0.009495666,0.007210382,0.007725282,0.004519141,0.000541407,0.00789383,0.003282383,0,0.000955339,0.013770322,0.009421482,0.009421482,0.024771954
0.021349499,0.029021569,0.020127833,0.020989958,0.034084601,0.020989958,0.042605797,0.034523253,0.053140192,0.031808017,0.030065858,0.02580606,0,0.024393621,0.047870026,0.062403699,0.062403699,0.034402987
0.030859166,0.024988125,0.022909736,0.029387996,0.034520576,0.029387996,0.063984929,0.032906719,0.056400511,0.028832065,0.030942323,0.039898764,0.060509509,0.03568477,0.027571678,0.056478215,0.056478215,0.047591991
0.008614184,0.005313809,0.007238521,0.003635824,0.008990931,0.003635824,0.008603217,0.007022303,0.010214542,0.015037976,0.006700527,0.007549884,0,0.007187745,0.020347527,0.019776891,0.019776891,0.016121032
0.00789594,0.012273205,0.005351171,0.024639082,0.013835979,0.024639082,0.031228269,0.009561227,0.017454821,0.014544593,0.041327033,0.0184181,0,0.017073379,0.028852587,0.039658343,0.039658343,0.025903614
0.010282514,0.001352339,0.006381857,0.012491265,0.033781992,0.012491265,0.017560289,0.009172662,0.025122549,0.04262021,0.029956914,0.023594796,0.029270833,0.024514537,0.063424313,0.160001405,0.160001405,0.035726817
0.076591087,0.077888173,0.083027462,0.076931735,0.077059839,0.076931735,0.075558186,0.07654968,0.086841753,0.08133933,0.068176528,0.084745527,0.086040345,0.087579641,0.08135646,0.086139035,0.086139035,0.100595421
0.065026832,0.078161958,0.04815826,0.072401575,0.061734148,0.072401575,0.067996926,0.066730696,0.065011995,0.069372459,0.073993556,0.06104066,0.068899783,0.076559599,0.06009827,0.07009844,0.07009844,0.07070473
0.081507135,0.057553954,0.081042072,0.098231543,0.081898342,0.098231543,0.099125636,0.078482579,0.065873307,0.098899651,0.110926415,0.090903528,0.080512594,0.074885226,0.116328654,0.137054526,0.137054526,0.062009638
0.018794771,0.016048458,0.018584478,0.01805478,0.023232694,0.01805478,0.028411143,0.019411712,0.020425881,0.026361938,0.027209502,0.018838348,0.021758662,0.021132534,0.026438984,0.038293912,0.038293912,0.023314646
0.047841833,0.030892518,0.06738372,0.043991697,0.058158469,0.043991697,0.04466854,0.063414865,0.064365162,0.050770702,0.059632709,0.060503088,0.068634186,0.052528138,0.047517086,0.065067259,0.065067259,0.066518955
0.012004233,0.01368333,0.017065219,0.016219115,0.023593172,0.016219115,0.026801056,0.017572174,0.031427929,0.023354162,0.021008035,0.020806894,0,0.020347748,0.024165416,0.03316548,0.03316548,0.036024243
0.009141313,0.009800727,0.010253988,0.011175295,0.007958204,0.011175295,0.011995974,0.009694233,0.017003457,0.005402174,0.013298049,0.018038901,0.01907298,0.034279504,0.029617524,0.043274861,0.043274861,0.019787157
0.009441827,0.009031855,0.011056763,0.019982033,0.014675742,0.019982033,0.016550325,0.021917808,0.029257447,0.008407666,0.031374008,0.016956965,0,0.010610586,0.018287179,0.020840963,0.020840963,0.036143411
0.000856918,0.001719922,0.00231769,0.001896348,0.001549576,0.001896348,0.002168308,0.001245555,0.005255419,0.003021064,0.002544839,0.000686728,0,0.001453328,0.002637841,0.00820495,0.00820495,0.007328919
0.005021623,0.006584203,0.003023823,0.003104113,0.004673018,0.003104113,0.021016786,0.005474155,0.008376268,0.013795151,0.011071099,0.005728731,0,0.005379285,0.018667201,0.024263855,0.024263855,0.013167108
0.014206545,0.012995906,0.009597739,0.011932353,0.014076174,0.011932353,0.034742143,0.018463215,0.022598055,0.006026823,0.016238975,0.012629337,0,0.018421517,0.024861588,0.048275836,0.048275836,0.019270833
0.012075312,0.016982143,0.016252367,0.023398557,0.026372386,0.023398557,0.025422271,0.01297096,0.024439507,0.042187187,0.032370752,0.019325926,0.028928435,0.024919951,0.035792241,0.050464553,0.050464553,0.032650744
0.039176124,0.044512345,0.039669476,0.044614841,0.044728533,0.044614841,0.036398031,0.037465924,0.040401897,0.04972041,0.047758813,0.040268722,0.042186199,0.042092422,0.051894495,0.04763581,0.04763581,0.048316342
0.047619374,0.052545058,0.049195759,0.055831662,0.054069439,0.055831662,0.044390365,0.062204339,0.061397257,0.06837283,0.045822222,0.070285618,0.057697525,0.04695566,0.059347877,0.053935986,0.053935986,0.07531912
0.002877303,0.002065941,0.00298583,0.004062814,0.002707986,0.004062814,0.008814059,0.003529922,0.003466028,0.004637341,0.003122777,0.004513768,0,0.006403944,0.005407569,0.014414835,0.014414835,0.006154805
0.001100939,0.00066888,0.000764838,0.009304832,0.001482804,0.009304832,0.003660426,0.000621601,0.001408917,0.002342523,0.000363108,0.001078027,0,0.00050389,0.012298319,0.008380906,0.008380906,0.002308018
0.007866857,0.012452189,0.005360134,0.02516456,0.014063264,0.02516456,0.032146748,0.009731582,0.017749832,0.014809844,0.041779932,0.01881207,0,0.017330122,0.029246032,0.04002442,0.04002442,0.026326531
0.008622432,0.011330633,0.013311446,0.009947572,0.013098032,0.009947572,0.021484294,0.013893138,0.028197013,0.014473909,0.020194512,0.006750628,0.018307173,0.017091054,0.024747205,0.024536376,0.024536376,0.020382588
0.066366146,0.063975087,0.060913977,0.057740354,0.064980381,0.057740354,0.064620081,0.067510972,0.062533326,0.063890446,0.057760916,0.061719717,0.067008991,0.061078469,0.063717583,0.066560124,0.066560124,0.066513299
0.005140294,0.005666573,0.00592572,0.004121674,0.007018881,0.004121674,0.007206062,0.010176789,0.007144522,0.006218388,0.012384191,0.005544076,0.007470489,0.004853391,0.011722666,0.010910302,0.010910302,0.011285939
0.001135295,0.000433383,0.001401099,0.002158599,0.001237927,0.002158599,0.005404857,0.0028584,0.00210295,0.003505736,0.003071218,0.003075849,0.001324119,0.000199203,0.00475713,0.023297605,0.023297605,0.005119376
0.009335728,0.007803469,0.007709679,0.008235134,0.011409642,0.008235134,0.012615147,0.010747881,0.009415323,0.011839638,0.01245679,0.009383972,0.009971295,0.008097127,0.013267513,0.015501605,0.015501605,0.011266932
0.002127927,0.002064886,0.002509744,0.003875444,0.011587969,0.003875444,0.01124523,0.007936508,0.005346282,0.014061841,0.013794954,0.003446191,0.012525852,0.009346032,0.006585441,0.043480505,0.043480505,0.011849768
0.041024691,0.030188209,0.042590081,0.038176789,0.037830871,0.038176789,0.047344757,0.037608235,0.046365116,0.039618911,0.049630046,0.050046709,0.043926191,0.040305812,0.043944778,0.054398894,0.054398894,0.05278976
0.130078577,0.121199608,0.125663527,0.128847307,0.124956387,0.128847307,0.140452924,0.114584678,0.12397619,0.120880574,0.129506837,0.12712942,0.12778307,0.128906858,0.113097766,0.127474767,0.127474767,0.138455464
0.02597787,0.024877043,0.025324298,0.027240329,0.024260149,0.027240329,0.029688668,0.025985443,0.026012498,0.025323464,0.025564365,0.028404322,0.026839,0.03216951,0.023946154,0.027657447,0.027657447,0.037660744
0.022582815,0.021307433,0.020375351,0.024513149,0.028323968,0.024513149,0.020802916,0.022093461,0.020589722,0.023108195,0.026038586,0.022426343,0.027627004,0.025307597,0.024150316,0.030609677,0.030609677,0.035713566
0.016431775,0.019263017,0.014405631,0.022729822,0.023095149,0.022729822,0.029838757,0.026044343,0.028664192,0.029793731,0.028031214,0.021243228,0.021262448,0.022777876,0.035446823,0.037315581,0.037315581,0.031045104
0.000824353,0.002406864,0.00037386,0.000997967,0.000707394,0.000997967,0.001747062,0.000626963,0.000293772,0.001317391,0.001311541,0.000943501,0.001855096,0.001480044,0.000980031,0.001583445,0.001583445,0.002421338
0.07593435,0.07077472,0.06971103,0.067985027,0.069353064,0.067985027,0.074439825,0.063602697,0.078552621,0.07278328,0.082761465,0.06939715,0.07140301,0.070482754,0.075226945,0.078088427,0.078088427,0.078856059
0.078803888,0.047901212,0.076054876,0.084029591,0.075584592,0.084029591,0.053444034,0.080087567,0.070883777,0.082695363,0.066921434,0.079675515,0.096764069,0.074197831,0.060401984,0.093028345,0.093028345,0.11918479
0.018934035,0.011720221,0.016868406,0.019513017,0.021896334,0.019513017,0.022327136,0.014835646,0.015688068,0.015246161,0.016656335,0.014576644,0.015961883,0.011870444,0.025254347,0.014294354,0.014294354,0.027502114
0.006574268,0.005581994,0.002849319,0.007164345,0.003472222,0.007164345,0.010150433,0.002711758,0,0.022833155,0.004727761,0.013267555,0,0.011618942,0.018781833,0.01927747,0.01927747,0.01896409
0.011049072,0.017953411,0.014643915,0.016440459,0.017822463,0.016440459,0.020775507,0.017876657,0.019681994,0.017483109,0.019275945,0.015245293,0,0.013799713,0.027722731,0.031244535,0.031244535,0.025414079
0.010097916,0.013396964,0.008107173,0.016110827,0.016776364,0.016110827,0.031931055,0.009532664,0.020469379,0.02231513,0.017359971,0.018152749,0,0.015160149,0.043514181,0.062680751,0.062680751,0.033460727
0.002128429,0.002683212,0.005046607,0.003725722,0.004285312,0.003725722,0.002638229,0.003891788,0.003930739,0.003654165,0.003884504,0.00285463,0,0.003054747,0.004672523,0.010958812,0.010958812,0.008026757
0.009571478,0.015761414,0.012003431,0.012183802,0.015170597,0.012183802,0.022967091,0.013498052,0.019065372,0.017819741,0.0265898,0.020309678,0.014647758,0.014566985,0.03609177,0.024254935,0.024254935,0.024260781
0.0034229,0.00149886,0.002877288,0.005392559,0.004874667,0.005392559,0.00858799,0.00267335,0.00720575,0.001291752,0.002559716,0.002903569,0,0.003121693,0.002921795,0.009768565,0.009768565,0.021837798
0.003582673,0.002387429,0.001826099,0.002635996,0.003261662,0.002635996,0.001590515,0.001892757,0.004433905,0.002724006,0.002977346,0.003589839,0.003786005,0.003340345,0.001607212,0.002966328,0.002966328,0.001016618
0.006375479,0.008828415,0.006996171,0.010040885,0.010347113,0.010040885,0.024217002,0.008462687,0.016733802,0.021327732,0.018260787,0.011476128,0.025556795,0.010762027,0.033621855,0.044365255,0.044365255,0.034918033
0.007410822,0.007701249,0.005517823,0.008913886,0.007516358,0.008913886,0.013824561,0.006346252,0.010903963,0.009516653,0.005782335,0.009557892,0.007903942,0.003142341,0.008365065,0.026280239,0.026280239,0.0083166
0.004633485,0.006898079,0.004524337,0.008560558,0.010908939,0.008560558,0.021550137,0.007675322,0.006380138,0.012620014,0.016841304,0.01297227,0.018174102,0.012210126,0.021634219,0.020373625,0.020373625,0.03610896
0.004056889,0.005342332,0.005223742,0.007450414,0.00514753,0.007450414,0.007461679,0.005504177,0.011575963,0.011515787,0.00863503,0.005377425,0.007602052,0.006532748,0.01246673,0.023167357,0.023167357,0.009483653
0.045323657,0.048400076,0.044041576,0.035830599,0.048979837,0.035830599,0.051151038,0.068911573,0.04876645,0.057387265,0.055679126,0.052123402,0.053451591,0.049113491,0.062295875,0.061464316,0.061464316,0.051458305
0.054072517,0.046418546,0.046469732,0.034691665,0.04369723,0.034691665,0.050862488,0.034715504,0.056208683,0.052704185,0.046643085,0.057602303,0.053197429,0.044246748,0.047190696,0.051384469,0.051384469,0.068745726
